scenario,compartment,timeperiod,herd_bounds,prop_age,prop_mature,prop_old,survival_rate,area
bc_herd_plan,Williams_Lake_TSA,22,Barkerville HEWSR,0.02738155,0.010751917,0.867679736,0.869295693,13951
bc_herd_plan,Williams_Lake_TSA,23,Barkerville HEWSR,0.029173536,0.01039352,0.868611569,0.869295693,13951
bc_herd_plan,Quesnel_TSA,0,Barkerville HEWSR,0.166157439,0.03695631,0.773980734,0.684439825,51385
bc_herd_plan,Quesnel_TSA,1,Barkerville HEWSR,0.169290649,0.036567092,0.772326554,0.674095786,51385
bc_herd_plan,Quesnel_TSA,2,Barkerville HEWSR,0.168940352,0.035963803,0.772093023,0.67526096,51385
bc_herd_plan,Quesnel_TSA,3,Barkerville HEWSR,0.170516688,0.034465311,0.772501703,0.67000077,51385
bc_herd_plan,Quesnel_TSA,4,Barkerville HEWSR,0.16971879,0.033414421,0.773552593,0.672668758,51385
bc_herd_plan,Quesnel_TSA,5,Barkerville HEWSR,0.169582563,0.033414421,0.773552593,0.673123161,51385
bc_herd_plan,Quesnel_TSA,6,Barkerville HEWSR,0.170613992,0.033083585,0.773708281,0.669674651,51385
bc_herd_plan,Quesnel_TSA,7,Barkerville HEWSR,0.176101975,0.033628491,0.769952321,0.651024506,51385
bc_herd_plan,Quesnel_TSA,8,Barkerville HEWSR,0.172151406,0.033628491,0.772151406,0.664500462,51385
bc_herd_plan,Quesnel_TSA,9,Barkerville HEWSR,0.170030164,0.026408485,0.779254646,0.671628908,51385
bc_herd_plan,Quesnel_TSA,10,Barkerville HEWSR,0.167539165,0.026408485,0.778982193,0.679899893,51385
bc_herd_plan,Quesnel_TSA,11,Barkerville HEWSR,0.151950958,0.026272258,0.779098959,0.728998096,51385
bc_herd_plan,Quesnel_TSA,12,Barkerville HEWSR,0.147299796,0.026272258,0.779021115,0.742696645,51385
bc_herd_plan,Quesnel_TSA,13,Barkerville HEWSR,0.138951056,0.026622555,0.77911842,0.766124178,51385
bc_herd_plan,Quesnel_TSA,14,Barkerville HEWSR,0.131575362,0.026622555,0.77911842,0.785553767,51385
bc_herd_plan,Quesnel_TSA,15,Barkerville HEWSR,0.114041063,0.026622555,0.77911842,0.826934544,51385
bc_herd_plan,Quesnel_TSA,16,Barkerville HEWSR,0.101488761,0.025591126,0.780130388,0.852491964,51385
bc_herd_plan,Quesnel_TSA,17,Barkerville HEWSR,0.091602608,0.025493821,0.780091466,0.8703551,51385
bc_herd_plan,Quesnel_TSA,18,Barkerville HEWSR,0.086464922,0.029755765,0.781122896,0.869295693,51385
bc_herd_plan,Quesnel_TSA,19,Barkerville HEWSR,0.081658071,0.024618079,0.786046512,0.869295693,51385
bc_herd_plan,Quesnel_TSA,20,Barkerville HEWSR,0.080393111,0.023528267,0.787136324,0.869295693,51385
bc_herd_plan,Quesnel_TSA,21,Barkerville HEWSR,0.076929065,0.023606111,0.787136324,0.869295693,51385
bc_herd_plan,Quesnel_TSA,22,Barkerville HEWSR,0.077493432,0.023703415,0.787000097,0.869295693,51385
bc_herd_plan,Quesnel_TSA,23,Barkerville HEWSR,0.073426097,0.023625572,0.78705848,0.869295693,51385
bc_herd_plan,Quesnel_TSA,24,Barkerville HEWSR,0.073309332,0.023158509,0.787408777,0.869295693,51385
bc_herd_plan,Quesnel_TSA,25,Barkerville HEWSR,0.073718011,0.023158509,0.786727644,0.869295693,51385
bc_herd_plan,Quesnel_TSA,26,Barkerville HEWSR,0.072453051,0.023275275,0.786669261,0.869295693,51385
bc_herd_plan,Quesnel_TSA,27,Barkerville HEWSR,0.088196945,0.022166002,0.772093023,0.869295693,51385
bc_herd_plan,Quesnel_TSA,28,Barkerville HEWSR,0.119295514,0.021056729,0.735759463,0.815240232,51385
bc_herd_plan,Quesnel_TSA,29,Barkerville HEWSR,0.153507833,0.016055269,0.706548604,0.724311794,51385
bc_herd_plan,Quesnel_TSA,30,Barkerville HEWSR,0.211112192,0.016678019,0.651688236,0.523227955,51385
bc_herd_plan,Quesnel_TSA,31,Barkerville HEWSR,0.225377056,0.01650287,0.639116474,0.469238909,51385
bc_herd_plan,Quesnel_TSA,32,Barkerville HEWSR,0.239817067,0.016327722,0.624871071,0.415315729,51385
bc_herd_plan,Quesnel_TSA,33,Barkerville HEWSR,0.240147903,0.018507347,0.624306704,0.41409878,51385
bc_herd_plan,Quesnel_TSA,34,Barkerville HEWSR,0.239953294,0.018001362,0.624695923,0.414814506,51385
bc_herd_plan,Quesnel_TSA,35,Barkerville HEWSR,0.237209302,0.017981901,0.624657001,0.424943211,51385
bc_herd_plan,Quesnel_TSA,36,Barkerville HEWSR,0.241490707,0.017981901,0.624559696,0.409170301,51385
bc_herd_plan,Quesnel_TSA,37,Barkerville HEWSR,0.24405955,0.018040284,0.624540235,0.399793349,51385
bc_herd_plan,Quesnel_TSA,38,Barkerville HEWSR,0.240050598,0.016736402,0.624832149,0.414456598,51385
bc_herd_plan,Quesnel_TSA,39,Barkerville HEWSR,0.243709254,0.012591223,0.624754306,0.401067872,51385
bc_herd_plan,Quesnel_TSA,40,Barkerville HEWSR,0.24571373,0.012591223,0.624754306,0.393793339,51385
bc_herd_plan,Quesnel_TSA,41,Barkerville HEWSR,0.246394862,0.01418702,0.624734845,0.391331916,51385
bc_herd_plan,Quesnel_TSA,42,Barkerville HEWSR,0.246667315,0.01418702,0.624734845,0.390348884,51385
bc_herd_plan,Quesnel_TSA,43,Barkerville HEWSR,0.24551912,0.014128637,0.624948915,0.3944976,51385
bc_herd_plan,Quesnel_TSA,44,Barkerville HEWSR,0.246278097,0.014109176,0.624929454,0.391753485,51385
bc_herd_plan,Quesnel_TSA,45,Barkerville HEWSR,0.246453245,0.014070254,0.624929454,0.391121192,51385
bc_herd_plan,Quesnel_TSA,46,Barkerville HEWSR,0.248302034,0.013038825,0.624929454,0.38446963,51385
bc_herd_plan,Quesnel_TSA,47,Barkerville HEWSR,0.247757128,0.014770848,0.624540235,0.386425728,51385
bc_herd_plan,Quesnel_TSA,48,Barkerville HEWSR,0.244215238,0.015510363,0.623703415,0.399227328,51385
bc_herd_plan,Quesnel_TSA,49,Barkerville HEWSR,0.246102948,0.014868152,0.623995329,0.392386143,51385
bc_herd_plan,Quesnel_TSA,50,Barkerville HEWSR,0.246394862,0.024053712,0.623898025,0.391331916,51385
bc_herd_plan,Quesnel_TSA,51,Barkerville HEWSR,0.246939768,0.028880023,0.623878564,0.389366743,51385
bc_herd_plan,Quesnel_TSA,52,Barkerville HEWSR,0.2471733,0.032927897,0.624053712,0.388525621,51385
bc_herd_plan,Quesnel_TSA,53,Barkerville HEWSR,0.2471733,0.035866498,0.623898025,0.388525621,51385
bc_herd_plan,Quesnel_TSA,54,Barkerville HEWSR,0.246239175,0.046570011,0.624151017,0.391894045,51385
bc_herd_plan,Quesnel_TSA,55,Barkerville HEWSR,0.246998151,0.054140313,0.624131556,0.3891564,51385
bc_herd_plan,Quesnel_TSA,56,Barkerville HEWSR,0.247192761,0.059239078,0.624131556,0.388455557,51385
bc_herd_plan,Quesnel_TSA,57,Barkerville HEWSR,0.245343972,0.063831858,0.624131556,0.39513181,51385
bc_herd_plan,Quesnel_TSA,58,Barkerville HEWSR,0.247543057,0.068950083,0.622944439,0.387195203,51385
bc_herd_plan,Quesnel_TSA,59,Barkerville HEWSR,0.251610392,0.065077357,0.625766274,0.372675372,51385
bc_herd_plan,Quesnel_TSA,60,Barkerville HEWSR,0.252739126,0.069475528,0.625766274,0.368685081,51385
bc_herd_plan,Quesnel_TSA,61,Barkerville HEWSR,0.251746619,0.070876715,0.625513282,0.372192852,51385
bc_herd_plan,Quesnel_TSA,62,Barkerville HEWSR,0.250968181,0.074768901,0.625571665,0.374953515,51385
bc_herd_plan,Quesnel_TSA,63,Barkerville HEWSR,0.249781065,0.075488956,0.624968376,0.379179178,51385
bc_herd_plan,Quesnel_TSA,64,Barkerville HEWSR,0.250987642,0.075761409,0.624618079,0.374884398,51385
bc_herd_plan,Quesnel_TSA,65,Barkerville HEWSR,0.25052058,0.077415588,0.624598618,0.3765446,51385
bc_herd_plan,Quesnel_TSA,66,Barkerville HEWSR,0.250481658,0.078408096,0.624365087,0.376683082,51385
bc_herd_plan,Quesnel_TSA,67,Barkerville HEWSR,0.250228666,0.085667023,0.624462392,0.377583703,51385
bc_herd_plan,Quesnel_TSA,68,Barkerville HEWSR,0.235710811,0.087107132,0.622496838,0.430501786,51385
bc_herd_plan,Quesnel_TSA,69,Barkerville HEWSR,0.198871266,0.086620609,0.62234115,0.56917487,51385
bc_herd_plan,Quesnel_TSA,70,Barkerville HEWSR,0.163608057,0.08726282,0.622263306,0.692724211,51385
bc_herd_plan,Quesnel_TSA,71,Barkerville HEWSR,0.105595018,0.087905031,0.622847134,0.844493871,51385
bc_herd_plan,Quesnel_TSA,72,Barkerville HEWSR,0.091116084,0.090590639,0.622710908,0.871184787,51385
bc_herd_plan,Quesnel_TSA,73,Barkerville HEWSR,0.077512893,0.093023256,0.622886056,0.869295693,51385
bc_herd_plan,Quesnel_TSA,74,Barkerville HEWSR,0.076578768,0.094833123,0.623761798,0.869295693,51385
bc_herd_plan,Quesnel_TSA,75,Barkerville HEWSR,0.074807823,0.096857059,0.623722876,0.869295693,51385
bc_herd_plan,Quesnel_TSA,76,Barkerville HEWSR,0.07766858,0.100087574,0.623722876,0.869295693,51385
bc_herd_plan,Quesnel_TSA,77,Barkerville HEWSR,0.080062275,0.107910869,0.623567189,0.869295693,51385
bc_herd_plan,Quesnel_TSA,78,Barkerville HEWSR,0.07829133,0.109078525,0.62317797,0.869295693,51385
bc_herd_plan,Quesnel_TSA,79,Barkerville HEWSR,0.077804807,0.110538095,0.623002822,0.869295693,51385
bc_herd_plan,Quesnel_TSA,80,Barkerville HEWSR,0.074982972,0.110538095,0.623002822,0.869295693,51385
bc_herd_plan,Quesnel_TSA,81,Barkerville HEWSR,0.075255425,0.110713243,0.622905517,0.869295693,51385
bc_herd_plan,Quesnel_TSA,82,Barkerville HEWSR,0.076500924,0.109253673,0.624306704,0.869295693,51385
bc_herd_plan,Quesnel_TSA,83,Barkerville HEWSR,0.080217962,0.109292595,0.62401479,0.869295693,51385
bc_herd_plan,Quesnel_TSA,84,Barkerville HEWSR,0.083837696,0.109234212,0.624053712,0.869295693,51385
bc_herd_plan,Quesnel_TSA,85,Barkerville HEWSR,0.087924492,0.109020142,0.624034251,0.869295693,51385
bc_herd_plan,Quesnel_TSA,86,Barkerville HEWSR,0.095806169,0.109156369,0.623975868,0.862995854,51385
bc_herd_plan,Quesnel_TSA,87,Barkerville HEWSR,0.106548604,0.109545587,0.623936947,0.842586615,51385
bc_herd_plan,Quesnel_TSA,88,Barkerville HEWSR,0.117154812,0.107910869,0.62463754,0.820076808,51385
bc_herd_plan,Quesnel_TSA,89,Barkerville HEWSR,0.124764036,0.106529143,0.625532743,0.802430208,51385
bc_herd_plan,Quesnel_TSA,90,Barkerville HEWSR,0.140001946,0.105945315,0.626369563,0.763258532,51385
bc_herd_plan,Quesnel_TSA,91,Barkerville HEWSR,0.154558723,0.09687652,0.635613506,0.721120319,51385
bc_herd_plan,Quesnel_TSA,92,Barkerville HEWSR,0.163608057,0.091972365,0.640439817,0.692724211,51385
bc_herd_plan,Quesnel_TSA,93,Barkerville HEWSR,0.174856476,0.087671499,0.644643378,0.655300451,51385
bc_herd_plan,Quesnel_TSA,94,Barkerville HEWSR,0.180188771,0.084732899,0.647562518,0.636825377,51385
bc_herd_plan,Quesnel_TSA,95,Barkerville HEWSR,0.184470176,0.073640167,0.658616328,0.621690234,51385
bc_herd_plan,Quesnel_TSA,96,Barkerville HEWSR,0.18892673,0.066089326,0.66618663,0.605680517,51385
bc_herd_plan,Quesnel_TSA,97,Barkerville HEWSR,0.193772502,0.06137978,0.670935098,0.588012529,51385
bc_herd_plan,Quesnel_TSA,98,Barkerville HEWSR,0.198793422,0.056864844,0.674905128,0.569464125,51385
bc_herd_plan,Quesnel_TSA,99,Barkerville HEWSR,0.206032889,0.05198015,0.679984431,0.54238645,51385
bc_herd_plan,Quesnel_TSA,100,Barkerville HEWSR,0.207628685,0.051182252,0.680412572,0.536378107,51385
bc_herd_plan,Quesnel_TSA,0,Barkerville Matrix,0.248763758,0.037446164,0.664539799,0.382815053,25076
bc_herd_plan,Quesnel_TSA,1,Barkerville Matrix,0.256978784,0.036688467,0.654330834,0.353860554,25076
bc_herd_plan,Quesnel_TSA,2,Barkerville Matrix,0.256619876,0.036409316,0.653852289,0.355105161,25076
bc_herd_plan,Quesnel_TSA,3,Barkerville Matrix,0.245493699,0.036409316,0.652057744,0.394589628,25076
bc_herd_plan,Quesnel_TSA,4,Barkerville Matrix,0.234367523,0.034893922,0.653573138,0.435499616,25076
bc_herd_plan,Quesnel_TSA,5,Barkerville Matrix,0.232214069,0.034774286,0.653573138,0.443538751,25076
bc_herd_plan,Quesnel_TSA,6,Barkerville Matrix,0.233011645,0.034774286,0.653453501,0.440557614,25076
bc_herd_plan,Quesnel_TSA,7,Barkerville Matrix,0.268423991,0.034295741,0.618958367,0.315277536,25076
bc_herd_plan,Quesnel_TSA,8,Barkerville Matrix,0.266150901,0.040078162,0.619556548,0.322760931,25076
bc_herd_plan,Quesnel_TSA,9,Barkerville Matrix,0.266988355,0.031544106,0.628010847,0.319993048,25076
bc_herd_plan,Quesnel_TSA,10,Barkerville Matrix,0.268623385,0.031544106,0.627811453,0.314625574,25076
bc_herd_plan,Quesnel_TSA,11,Barkerville Matrix,0.259012602,0.031544106,0.627811453,0.346845523,25076
bc_herd_plan,Quesnel_TSA,12,Barkerville Matrix,0.258175148,0.031544106,0.627811453,0.349726219,25076
bc_herd_plan,Quesnel_TSA,13,Barkerville Matrix,0.241665337,0.031544106,0.627651938,0.408530675,25076
bc_herd_plan,Quesnel_TSA,14,Barkerville Matrix,0.229661828,0.031544106,0.627651938,0.453104715,25076
bc_herd_plan,Quesnel_TSA,15,Barkerville Matrix,0.221008135,0.0304275,0.628768544,0.485756207,25076
bc_herd_plan,Quesnel_TSA,16,Barkerville Matrix,0.209562929,0.030307864,0.62888818,0.529081455,25076
bc_herd_plan,Quesnel_TSA,17,Barkerville Matrix,0.201028872,0.030307864,0.62888818,0.561139445,25076
bc_herd_plan,Quesnel_TSA,18,Barkerville Matrix,0.196203541,0.039759132,0.629087574,0.579059518,25076
bc_herd_plan,Quesnel_TSA,19,Barkerville Matrix,0.195485723,0.034455256,0.634152177,0.581708786,25076
bc_herd_plan,Quesnel_TSA,20,Barkerville Matrix,0.197080874,0.034455256,0.633952784,0.575815345,25076
bc_herd_plan,Quesnel_TSA,21,Barkerville Matrix,0.201507417,0.034455256,0.633593875,0.559352725,25076
bc_herd_plan,Quesnel_TSA,22,Barkerville Matrix,0.201148509,0.033976711,0.63407242,0.560692911,25076
bc_herd_plan,Quesnel_TSA,23,Barkerville Matrix,0.196203541,0.034375498,0.634032541,0.579059518,25076
bc_herd_plan,Quesnel_TSA,24,Barkerville Matrix,0.197399904,0.032102409,0.635946722,0.574634009,25076
bc_herd_plan,Quesnel_TSA,25,Barkerville Matrix,0.209762323,0.031663742,0.62629606,0.52832851,25076
bc_herd_plan,Quesnel_TSA,26,Barkerville Matrix,0.21147711,0.03660871,0.623943213,0.521848219,25076
bc_herd_plan,Quesnel_TSA,27,Barkerville Matrix,0.272292232,0.033657681,0.569987239,0.30276153,25076
bc_herd_plan,Quesnel_TSA,28,Barkerville Matrix,0.298372946,0.045581432,0.544066039,0.22628198,25076
bc_herd_plan,Quesnel_TSA,29,Barkerville Matrix,0.298771734,0.040835859,0.539440102,0.225225648,25076
bc_herd_plan,Quesnel_TSA,30,Barkerville Matrix,0.301044824,0.042829797,0.533737438,0.219271481,25076
bc_herd_plan,Quesnel_TSA,31,Barkerville Matrix,0.322778753,0.04243101,0.510328601,0.16808136,25076
bc_herd_plan,Quesnel_TSA,32,Barkerville Matrix,0.367123943,0.036847982,0.471566438,0.093526126,25076
bc_herd_plan,Quesnel_TSA,33,Barkerville Matrix,0.361461158,0.036847982,0.471566438,0.10105981,25076
bc_herd_plan,Quesnel_TSA,34,Barkerville Matrix,0.359108311,0.036728346,0.471526559,0.104345478,25076
bc_herd_plan,Quesnel_TSA,35,Barkerville Matrix,0.350334982,0.036648588,0.471327165,0.11744086,25076
bc_herd_plan,Quesnel_TSA,36,Barkerville Matrix,0.344911469,0.036648588,0.471327165,0.126231318,25076
bc_herd_plan,Quesnel_TSA,37,Barkerville Matrix,0.342080077,0.036728346,0.471247408,0.131040408,25076
bc_herd_plan,Quesnel_TSA,38,Barkerville Matrix,0.326527357,0.037924709,0.471127772,0.160286866,25076
bc_herd_plan,Quesnel_TSA,39,Barkerville Matrix,0.323815601,0.033577923,0.470609348,0.165895649,25076
bc_herd_plan,Quesnel_TSA,40,Barkerville Matrix,0.324134631,0.036249801,0.470609348,0.16522772,25076
bc_herd_plan,Quesnel_TSA,41,Barkerville Matrix,0.324134631,0.036409316,0.470609348,0.16522772,25076
bc_herd_plan,Quesnel_TSA,42,Barkerville Matrix,0.317873664,0.038881799,0.47052959,0.178733513,25076
bc_herd_plan,Quesnel_TSA,43,Barkerville Matrix,0.317793907,0.042789919,0.47052959,0.178911003,25076
bc_herd_plan,Quesnel_TSA,44,Barkerville Matrix,0.316278513,0.043348221,0.470370075,0.182309548,25076
bc_herd_plan,Quesnel_TSA,45,Barkerville Matrix,0.321382996,0.042670282,0.470370075,0.17105987,25076
bc_herd_plan,Quesnel_TSA,46,Barkerville Matrix,0.32190142,0.042630404,0.470370075,0.169948705,25076
bc_herd_plan,Quesnel_TSA,47,Barkerville Matrix,0.319269421,0.04275004,0.470170681,0.175649701,25076
bc_herd_plan,Quesnel_TSA,48,Barkerville Matrix,0.288283618,0.043866645,0.469971287,0.254164088,25076
bc_herd_plan,Quesnel_TSA,49,Barkerville Matrix,0.301962035,0.039998405,0.466820865,0.216901206,25076
bc_herd_plan,Quesnel_TSA,50,Barkerville Matrix,0.299609188,0.043188706,0.466701228,0.223018753,25076
bc_herd_plan,Quesnel_TSA,51,Barkerville Matrix,0.312848939,0.044424948,0.466661349,0.19018572,25076
bc_herd_plan,Quesnel_TSA,52,Barkerville Matrix,0.317395119,0.050327006,0.466302441,0.179800525,25076
bc_herd_plan,Quesnel_TSA,53,Barkerville Matrix,0.317873664,0.056388579,0.466182804,0.178733513,25076
bc_herd_plan,Quesnel_TSA,54,Barkerville Matrix,0.320665178,0.062888818,0.46470729,0.172607914,25076
bc_herd_plan,Quesnel_TSA,55,Barkerville Matrix,0.321462753,0.074014994,0.464587654,0.170888547,25076
bc_herd_plan,Quesnel_TSA,56,Barkerville Matrix,0.32026639,0.085460201,0.464587654,0.173472719,25076
bc_herd_plan,Quesnel_TSA,57,Barkerville Matrix,0.318511724,0.096147711,0.464587654,0.177318545,25076
bc_herd_plan,Quesnel_TSA,58,Barkerville Matrix,0.319827724,0.101451587,0.463351412,0.174427954,25076
bc_herd_plan,Quesnel_TSA,59,Barkerville Matrix,0.320186633,0.092997288,0.465385229,0.17364609,25076
bc_herd_plan,Quesnel_TSA,60,Barkerville Matrix,0.316876695,0.095230499,0.466222683,0.180962061,25076
bc_herd_plan,Quesnel_TSA,61,Barkerville Matrix,0.315321423,0.099058861,0.466222683,0.184481723,25076
bc_herd_plan,Quesnel_TSA,62,Barkerville Matrix,0.311891849,0.102049769,0.466222683,0.192429654,25076
bc_herd_plan,Quesnel_TSA,63,Barkerville Matrix,0.313207848,0.101650981,0.466023289,0.189349423,25076
bc_herd_plan,Quesnel_TSA,64,Barkerville Matrix,0.319548572,0.101132557,0.466262562,0.175037988,25076
bc_herd_plan,Quesnel_TSA,65,Barkerville Matrix,0.320505663,0.104083586,0.466262562,0.172953426,25076
bc_herd_plan,Quesnel_TSA,66,Barkerville Matrix,0.308821184,0.1055591,0.466262562,0.199764845,25076
bc_herd_plan,Quesnel_TSA,67,Barkerville Matrix,0.303597065,0.108111342,0.468455894,0.212722022,25076
bc_herd_plan,Quesnel_TSA,68,Barkerville Matrix,0.245972244,0.117722125,0.467179773,0.392858497,25076
bc_herd_plan,Quesnel_TSA,69,Barkerville Matrix,0.22635189,0.111899825,0.473839528,0.465561312,25076
bc_herd_plan,Quesnel_TSA,70,Barkerville Matrix,0.217777955,0.11820067,0.473839528,0.497990408,25076
bc_herd_plan,Quesnel_TSA,71,Barkerville Matrix,0.211397352,0.115967459,0.475992981,0.522149808,25076
bc_herd_plan,Quesnel_TSA,72,Barkerville Matrix,0.188028394,0.122188547,0.475873345,0.608927236,25076
bc_herd_plan,Quesnel_TSA,73,Barkerville Matrix,0.144081991,0.125259212,0.475793587,0.751904684,25076
bc_herd_plan,Quesnel_TSA,74,Barkerville Matrix,0.145318233,0.13375339,0.475673951,0.748393353,25076
bc_herd_plan,Quesnel_TSA,75,Barkerville Matrix,0.14862817,0.141330356,0.475354921,0.738830883,25076
bc_herd_plan,Quesnel_TSA,76,Barkerville Matrix,0.172555431,0.146075929,0.47507577,0.663134063,25076
bc_herd_plan,Quesnel_TSA,77,Barkerville Matrix,0.199952145,0.162745254,0.474796618,0.565153704,25076
bc_herd_plan,Quesnel_TSA,78,Barkerville Matrix,0.209443292,0.17032222,0.472324135,0.529533159,25076
bc_herd_plan,Quesnel_TSA,79,Barkerville Matrix,0.213790078,0.168527676,0.471566438,0.513096099,25076
bc_herd_plan,Quesnel_TSA,80,Barkerville Matrix,0.22798692,0.168487797,0.471406923,0.459401705,25076
bc_herd_plan,Quesnel_TSA,81,Barkerville Matrix,0.229821343,0.16709204,0.473919285,0.452505751,25076
bc_herd_plan,Quesnel_TSA,82,Barkerville Matrix,0.237079279,0.166932525,0.47375977,0.425424795,25076
bc_herd_plan,Quesnel_TSA,83,Barkerville Matrix,0.24126655,0.164619557,0.475634072,0.409991785,25076
bc_herd_plan,Quesnel_TSA,84,Barkerville Matrix,0.253349817,0.160591801,0.479302919,0.366533601,25076
bc_herd_plan,Quesnel_TSA,85,Barkerville Matrix,0.257297815,0.160073377,0.479940979,0.352755896,25076
bc_herd_plan,Quesnel_TSA,86,Barkerville Matrix,0.257975754,0.160153134,0.479940979,0.350413728,25076
bc_herd_plan,Quesnel_TSA,87,Barkerville Matrix,0.272451747,0.162984527,0.479940979,0.302251469,25076
bc_herd_plan,Quesnel_TSA,88,Barkerville Matrix,0.281185197,0.162825012,0.479741586,0.275089517,25076
bc_herd_plan,Quesnel_TSA,89,Barkerville Matrix,0.297695007,0.161389376,0.478824374,0.228085778,25076
bc_herd_plan,Quesnel_TSA,90,Barkerville Matrix,0.293587494,0.161309619,0.479103525,0.239230333,25076
bc_herd_plan,Quesnel_TSA,91,Barkerville Matrix,0.312131121,0.158119317,0.482214069,0.191866786,25076
bc_herd_plan,Quesnel_TSA,92,Barkerville Matrix,0.300446642,0.156883075,0.483211038,0.220827318,25076
bc_herd_plan,Quesnel_TSA,93,Barkerville Matrix,0.303078641,0.150941139,0.489152975,0.214040734,25076
bc_herd_plan,Quesnel_TSA,94,Barkerville Matrix,0.304354762,0.144999202,0.494895518,0.210805357,25076
bc_herd_plan,Quesnel_TSA,95,Barkerville Matrix,0.317714149,0.138419206,0.501116606,0.179088632,25076
bc_herd_plan,Quesnel_TSA,96,Barkerville Matrix,0.320984208,0.127412665,0.511883873,0.17191853,25076
bc_herd_plan,Quesnel_TSA,97,Barkerville Matrix,0.327245175,0.11560855,0.523249322,0.158828112,25076
bc_herd_plan,Quesnel_TSA,98,Barkerville Matrix,0.327883235,0.104562131,0.533498166,0.157540498,25076
bc_herd_plan,Quesnel_TSA,99,Barkerville Matrix,0.328840325,0.098979104,0.538443133,0.155625008,25076
bc_herd_plan,Quesnel_TSA,100,Barkerville Matrix,0.324692933,0.099138619,0.538443133,0.164064036,25076
bc_herd_plan,Quesnel_TSA,0,Itcha-Ilgachuz HEWSR,0.000663803,0.139632956,0.844045295,0.869295693,25610
bc_herd_plan,Quesnel_TSA,1,Itcha-Ilgachuz HEWSR,0.000663803,0.139593909,0.844084342,0.869295693,25610
bc_herd_plan,Quesnel_TSA,2,Itcha-Ilgachuz HEWSR,0.000663803,0.139359625,0.845841468,0.869295693,25610
bc_herd_plan,Quesnel_TSA,3,Itcha-Ilgachuz HEWSR,0.000663803,0.139320578,0.845880515,0.869295693,25610
bc_herd_plan,Quesnel_TSA,4,Itcha-Ilgachuz HEWSR,0.000663803,0.139320578,0.845880515,0.869295693,25610
bc_herd_plan,Quesnel_TSA,5,Itcha-Ilgachuz HEWSR,0.000663803,0.139789145,0.846700508,0.869295693,25610
bc_herd_plan,Quesnel_TSA,6,Itcha-Ilgachuz HEWSR,0.000663803,0.133229207,0.853260445,0.869295693,25610
bc_herd_plan,Quesnel_TSA,7,Itcha-Ilgachuz HEWSR,0.000663803,0.132565404,0.853924248,0.869295693,25610
bc_herd_plan,Quesnel_TSA,8,Itcha-Ilgachuz HEWSR,0.000663803,0.119328387,0.867161265,0.869295693,25610
